Date,Open,High,Low,Close,Volume
2020-01-01,206.96366411489703,208.39953340371812,204.6365546705144,205.8248748779297,1553127.0
2020-01-02,205.9733784700651,211.1227099097933,205.4782501564351,209.14219665527344,2991937.0
2020-01-03,208.2014748721884,210.28102002316368,203.7948355009601,206.27047729492188,2512421.0
2020-01-06,205.72583009378783,205.72583009378783,195.82326306159587,197.6057281494141,4353179.0
2020-01-07,198.59597608145592,203.69579183374933,198.59597608145592,202.06187438964844,2966120.0
2020-01-08,199.0415843272623,201.56674177731816,192.65443203132136,199.5367126464844,5762654.0
2020-01-09,199.93281690235463,206.8646136365043,199.93281690235463,205.973388671875,3496063.0
2020-01-10,205.97339468567992,210.924678211778,203.89384956067144,207.06268310546875,2769132.0
2020-01-13,208.5975751486384,214.1430189077536,207.557817665158,211.5188446044922,3527267.0
2020-01-14,211.3702955234546,213.4003248374353,209.78589382507144,212.26153564453125,1775182.0
2020-01-15,212.41004852520217,215.8759467528861,210.4295352522399,214.48959350585932,1982079.0
2020-01-16,215.5788672796567,220.33210216869008,214.88569065440785,217.85646057128903,4280379.0
2020-01-17,213.8954302597829,227.01633049562605,211.61783700814144,226.1746063232422,10810744.0
2020-01-20,227.31342137396524,229.9871113580417,221.96602629569475,224.3426513671875,4546367.0
2020-01-21,222.16407992434765,224.78825393727791,218.3515858729946,222.06504821777344,2813526.0
2020-01-22,222.6097165282882,225.77853505083763,218.99527038793823,223.6989898681641,2939366.0
2020-01-23,223.7980003543548,228.94733185375893,223.5504361946708,227.3629302978516,2650092.0
2020-01-24,223.30288367536045,230.1356487947722,216.86621518804407,227.511474609375,7154795.0
2020-01-27,227.2639078847004,234.14618878336816,223.84752536335915,228.30368041992188,5293975.0
2020-01-28,229.98711289367048,232.2151904136307,226.86781040977328,227.66000366210932,2161711.0
2020-01-29,229.4424610641541,236.0276768033927,228.7492844363704,230.03662109375,3738186.0
2020-01-30,230.0366236280196,230.48223610006707,225.97656530465883,229.24441528320312,2192123.0
2020-01-31,228.7492868203496,232.26470096017505,224.93679266263013,227.21438598632807,2720308.0
2020-02-03,219.539904293782,222.4611584958524,213.49934757443813,218.7476959228516,2720614.0
2020-02-04,220.4806503830434,224.93680557694373,219.88650542326096,223.2533721923828,2028088.0
2020-02-05,224.5406971280537,236.96842120391213,220.3816221878376,233.94813537597656,8985919.0
2020-02-06,235.08693421324497,241.2265378329116,231.8190991958253,234.1957092285156,8852675.0
2020-02-07,234.0966716556692,239.79064753034496,232.95788252478104,237.16647338867188,5052443.0
2020-02-10,237.16646880167391,242.76141285670613,235.2354713470241,242.1177520751953,5588211.0
2020-02-11,242.8109261772584,246.17780783418337,241.27602535646292,242.9099578857422,3533751.0
2020-02-12,243.50409641313163,248.9505078141665,242.6128715006454,247.2670745849609,4490312.0
2020-02-13,247.36611309636217,250.2873671788996,245.83121227363725,249.00003051757807,2563148.0
2020-02-14,250.0397900559753,256.0803613251365,249.0990493134316,253.6542205810547,4968325.0
2020-02-17,254.39693350214145,254.89206183913285,249.1980859637316,250.0398101806641,2411524.0
2020-02-18,249.1980775786448,249.1980775786448,242.8604411224524,247.0195159912109,2430446.0
2020-02-19,247.56419564795303,253.01060795220803,247.46516392564607,251.5252227783203,2101729.0
2020-02-20,250.7329869585592,258.4569920415959,250.1883427655668,256.1298828125,3108173.0
2020-02-24,252.317414124226,253.35718669749505,241.72167029070195,244.84097290039065,3309214.0
2020-02-25,247.36611769964145,249.2971151724992,240.03820931966223,244.0487518310547,3309962.0
2020-02-26,241.62263117200885,243.9002245698341,238.6518611166153,240.434326171875,2897390.0
2020-02-27,239.0974679615132,239.0974679615132,229.7890613849545,231.8685913085937,3568055.0
2020-02-28,218.8467166839528,224.5902081981342,214.88569013763689,216.5196075439453,3364181.0
2020-03-02,220.82724677984416,224.4911935922843,214.0439822584788,216.4701232910156,3162614.0
2020-03-03,218.84671138793,226.42216843038847,217.1137623158536,223.5504302978516,2992170.0
2020-03-04,223.89705394118485,224.78827895908967,211.4693288886035,218.94577026367188,5216787.0
2020-03-05,221.5699452396982,224.6397471731001,217.2128216343393,219.5894317626953,3159080.0
