Date,Close,Next_Return,Action,Action_Label,Strategy_Return,Buy_Hold_Return,Strategy_Equity,Buy_Hold_Equity
2020-02-17,496.5715637207031,0.0008608219802077,0,Hold,0.0,0.0008608219802077,1.0,1.0008608219802078
2020-02-18,496.9990234375,0.0061161767797739,1,Buy,0.0051161767797739,0.0061161767797739,1.0051161767797738,1.0069822636993886
2020-02-19,500.0387573242188,-0.0029445349390032,0,Hold,-0.001,-0.0029445349390032,1.0041110606029942,1.0040171692409692
2020-02-20,498.5663757324219,-0.0221968837284491,0,Hold,-0.0,-0.0221968837284491,1.0041110606029942,0.9817311168739608
2020-02-24,487.499755859375,-0.0082813167474542,-1,Sell,0.0072813167474542,-0.0082813167474542,1.0114223112848666,0.9736010905342954
2020-02-25,483.4626159667969,-0.011690745856153,0,Hold,-0.001,-0.011690745856153,1.0104108889735817,0.9622189676195856
2020-02-26,477.8105773925781,-0.0188867564243413,0,Hold,-0.0,-0.0188867564243413,1.0104108889735817,0.9440457723512733
2020-02-27,468.7862854003906,-0.0738601679856943,0,Hold,-0.0,-0.0738601679856943,1.0104108889735817,0.8743183930192238
2020-02-28,434.1616516113281,0.0027349454813863,0,Hold,0.0,0.0027349454813863,1.0104108889735817,0.8767096061575046
2020-03-02,435.34906005859375,0.0173468639554483,0,Hold,0.0,0.0173468639554483,1.0104108889735817,0.8919177684239535
2020-03-03,442.9010009765625,0.0180160104954323,1,Buy,0.017016010495432297,0.0180160104954323,1.027604051265055,0.907986568300942
2020-03-04,450.88031005859375,0.00979664482851,0,Hold,-0.001,0.00979664482851,1.02657644721379,0.9168817902196441
2020-03-05,455.2974243164063,-0.0173168294838607,0,Hold,-0.0,-0.0173168294838607,1.02657644721379,0.9010043046015536
2020-03-06,447.4131164550781,-0.0165605187645202,0,Hold,-0.0,-0.0165605187645202,1.02657644721379,0.886083205908286
2020-03-09,440.0037231445313,-0.0250431369252497,0,Hold,-0.0,-0.0250431369252497,1.02657644721379,0.8638929028555605
2020-03-11,428.9846496582031,-0.0625553773363233,0,Hold,-0.0,-0.0625553773363233,1.02657644721379,0.8098517563392592
2020-03-12,402.14935302734375,0.0129915622156639,0,Hold,0.0,0.0129915622156639,1.02657644721379,0.8203729958172055
2020-03-13,407.3739013671875,-0.0863938766759149,0,Hold,-0.0,-0.0863938766759149,1.02657644721379,0.7494977923883229
2020-03-16,372.1792907714844,-0.0469627047392861,0,Hold,-0.0,-0.0469627047392861,1.02657644721379,0.7142993488616434
2020-03-17,354.70074462890625,-0.0723085264746963,0,Hold,-0.0,-0.0723085264746963,1.02657644721379,0.6626494154836229
2020-03-18,329.0528564453125,-0.0929558936949496,0,Hold,-0.0,-0.0929558936949496,1.02657644721379,0.6010522468609067
2020-03-19,298.4654541015625,0.0267343454822008,0,Hold,0.0,0.0267343454822008,1.02657644721379,0.6171209852813393
2020-03-20,306.4447326660156,-0.0905145315264598,0,Hold,-0.0,-0.0905145315264598,1.02657644721379,0.5612625684034516
2020-03-23,278.70703125,-0.0831630107815105,0,Hold,-0.0,-0.0831630107815105,1.02657644721379,0.514586283376057
2020-03-24,255.52891540527344,0.032899541111752,0,Hold,0.0,0.032899541111752,1.02657644721379,0.5315159359615313
2020-03-25,263.9356994628906,0.0275328678654285,0,Hold,0.0,0.0275328678654285,1.02657644721379,0.5461500939947298
2020-03-26,271.2026062011719,0.0315236125803679,0,Hold,0.0,0.0315236125803679,1.02657644721379,0.5633667179685512
2020-03-27,279.7518920898437,-0.0682510246091647,0,Hold,-0.0,-0.0682510246091647,1.02657644721379,0.5249163622364953
2020-03-30,260.6585388183594,0.0384474935135441,0,Hold,0.0,0.0384474935135441,1.02657644721379,0.5450980806687361
2020-03-31,270.6802062988281,-0.0424637998640081,0,Hold,-0.0,-0.0424637998640081,1.02657644721379,0.521951144864964
2020-04-01,259.18609619140625,0.0287704830207427,0,Hold,0.0,0.0287704830207427,1.02657644721379,0.5369679314159587
