Date,Close,Next_Return,Action,Action_Label,Strategy_Return,Buy_Hold_Return,Strategy_Equity,Buy_Hold_Equity
2020-02-17,661.2997436523438,-0.0073399118667877,0,Hold,-0.0,-0.0073399118667877,1.0,0.9926600881332123
2020-02-18,656.4458618164062,0.0248059335713513,0,Hold,0.0,0.0248059335713513,1.0,1.0172839483383764
2020-02-19,672.7296142578125,-0.0118698944166404,0,Hold,-0.0,-0.0118698944166404,1.0,1.0052088952798568
2020-02-20,664.744384765625,-0.0275918881824656,0,Hold,-0.0,-0.0275918881824656,1.0,0.9774732838412752
2020-02-24,646.40283203125,-0.0197583456523594,0,Hold,-0.0,-0.0197583456523594,1.0,0.9581600288331925
2020-02-25,633.6309814453125,-0.0172269470139412,0,Hold,-0.0,-0.0172269470139412,1.0,0.9416538567856068
2020-02-26,622.7154541015625,-0.0041305278964025,0,Hold,-0.0,-0.0041305278964025,1.0,0.9377643292613989
2020-02-27,620.143310546875,-0.041551103949558,0,Hold,-0.0,-0.041551103949558,1.0,0.898799186136071
2020-02-28,594.3756713867188,-0.0094080548960999,1,Buy,-0.010408054896099899,-0.0094080548960999,0.9895919451039001,0.890343234052333
2020-03-02,588.7837524414062,0.0202865600878565,0,Hold,-0.001,0.0202865600878565,0.9886023531587962,0.9084052355687522
2020-03-03,600.7281494140625,-0.002345887609946,0,Hold,-0.0,-0.002345887609946,0.9886023531587962,0.9062742189818214
2020-03-04,599.3189086914062,-0.0213105065859978,0,Hold,-0.0,-0.0213105065859978,0.9886023531587962,0.8869610562694893
2020-03-05,586.547119140625,-0.0306222026499929,0,Hold,-0.0,-0.0306222026499929,0.9886023531587962,0.8598003550617532
2020-03-06,568.5857543945312,-0.1234067101065522,0,Hold,-0.0,-0.1234067101065522,0.9886023531587962,0.7536952218951367
2020-03-09,498.41845703125,0.0353631996128378,0,Hold,0.0,0.0353631996128378,0.9886023531587962,0.7803482964742565
2020-03-11,516.0441284179688,-0.0784966812606278,0,Hold,-0.0,-0.0784966812606278,0.9886023531587962,0.7190935449736429
2020-03-12,475.536376953125,0.0397929686717866,1,Buy,0.038792968671786596,0.0397929686717866,1.0269531732737398,0.747708411880863
2020-03-13,494.4593811035156,-0.0810639381895756,0,Hold,-0.001,-0.0810639381895756,1.025926220100466,0.687096223396327
2020-03-16,454.3765563964844,-0.0075810273764993,1,Buy,-0.0085810273764993,-0.0075810273764993,1.0171227191195154,0.6818873281164701
2020-03-17,450.9319152832031,-0.0391864260598017,0,Hold,-0.001,-0.0391864260598017,1.0161055964003958,0.6551666007521183
2020-03-18,433.2615051269531,-0.0524522837847383,0,Hold,-0.0,-0.0524522837847383,1.0161055964003958,0.6208016162831859
2020-03-19,410.5359497070313,0.1092405378889571,0,Hold,0.0,0.1092405378889571,1.0161055964003958,0.688618318768295
2020-03-20,455.3831176757813,-0.1315389216749452,0,Hold,-0.0,-0.1315389216749452,1.0161055964003958,0.5980382076718999
2020-03-23,395.4825134277344,0.0671341554178119,1,Buy,0.0661341554178119,0.0671341554178119,1.083304881833648,0.6381869976515349
2020-03-24,422.0328979492188,0.1471804462074162,0,Hold,-0.001,0.1471804462074162,1.0822215769518142,0.7321156447296591
2020-03-25,484.14788818359375,-0.0148302902608443,0,Hold,-0.0,-0.0148302902608443,1.0822215769518142,0.721258157213813
2020-03-26,476.96783447265625,-0.0005627257861238,0,Hold,-0.0,-0.0005627257861238,1.0822215769518142,0.7208522866502967
2020-03-27,476.6994323730469,-0.0329860394237387,0,Hold,-0.0,-0.0329860394237387,1.0822215769518142,0.6970742247041578
2020-03-30,460.9750061035156,0.0808384963908854,1,Buy,0.0798384963908854,0.0808384963908854,1.16862452041742,0.7534246569020842
2020-03-31,498.2395324707031,-0.029899096017576,0,Hold,-0.001,-0.029899096017576,1.1674558958970025,0.7308979407433595
