Date,Close,Next_Return,Action,Action_Label,Strategy_Return,Buy_Hold_Return,Strategy_Equity,Buy_Hold_Equity
2020-03-12,709.586181640625,-0.0368601548616618,0,Hold,-0.0,-0.0368601548616618,1.0085690997381698,0.9037493640969823
2020-03-13,683.4307250976562,-0.0396617800548684,0,Hold,-0.0,-0.0396617800548684,1.0085690997381698,0.8679050555934406
2020-03-16,656.3246459960938,0.0099879822077528,0,Hold,0.0,0.0099879822077528,1.0085690997381698,0.8765736758467266
2020-03-17,662.8800048828125,-0.0690596472063397,0,Hold,-0.0,-0.0690596472063397,1.0085690997381698,0.8160378070423873
2020-03-18,617.1017456054688,-0.0307681199771131,0,Hold,-0.0,-0.0307681199771131,1.0085690997381698,0.7909298578894468
2020-03-19,598.1146850585938,0.0781385928338669,0,Hold,0.0,0.0781385928338669,1.0085690997381698,0.8527320040152185
2020-03-20,644.8505249023438,-0.0848927013521995,0,Hold,-0.0,-0.0848927013521995,1.0085690997381698,0.780341280664892
2020-03-23,590.107421875,0.041229189766164,0,Hold,0.0,0.041229189766164,1.0085690997381698,0.8125141194077963
2020-03-24,614.4370727539062,0.0716519831205857,0,Hold,0.0,0.0716519831205857,1.0085690997381698,0.8707323673768412
2020-03-25,658.4627075195312,0.0329234955835759,0,Hold,0.0,0.0329234955835759,1.0085690997381698,0.8993999206286494
2020-03-26,680.1416015625,0.0126644913958346,0,Hold,0.0,0.0126644913958346,1.0085690997381698,0.9107903631848653
2020-03-27,688.7552490234375,0.0364063624600183,0,Hold,0.0,0.0364063624600183,1.0085690997381698,0.9439489272720653
2020-03-30,713.830322265625,0.0409965596718571,0,Hold,0.0,0.0409965596718571,1.0085690997381698,0.98264758579616
2020-03-31,743.0949096679688,-0.0396336978465555,0,Hold,-0.0,-0.0396336978465555,1.0085690997381698,0.9437016282910677
2020-04-01,713.643310546875,-0.0351271243409783,0,Hold,-0.0,-0.0351271243409783,1.0085690997381698,0.9105521038533038
2020-04-03,688.5750732421875,0.1280401899940912,0,Hold,0.0,0.1280401899940912,1.0085690997381698,1.0271393682302004
2020-04-07,776.7403564453125,-0.0098246016026573,0,Hold,-0.0,-0.0098246016026573,1.0085690997381698,1.0170481331469334
2020-04-08,769.1091918945312,-0.001870235777316,0,Hold,-0.0,-0.001870235777316,1.0085690997381698,1.0151460133410695
2020-04-09,767.6707763671875,-0.0142371491736287,0,Hold,-0.0,-0.0142371491736287,1.0085690997381698,1.000693228116118
2020-04-13,756.7413330078125,0.0437320794131523,1,Buy,0.042732079413152296,0.0437320794131523,1.0516673546018327,1.0444556238362959
2020-04-15,789.835205078125,0.0328613069194307,0,Hold,-0.001,0.0328613069194307,1.0506156872472308,1.078777800654906
2020-04-16,815.7902221679688,-0.0319051299698553,0,Hold,-0.0,-0.0319051299698553,1.0506156872472308,1.0443592547164167
2020-04-17,789.7623291015625,-0.0200818179050047,0,Hold,-0.0,-0.0200818179050047,1.0506156872472308,1.023386622335795
2020-04-20,773.9024658203125,0.0022944697545304,0,Hold,0.0,0.0022944697545304,1.0506156872472308,1.0257347519879356
2020-04-21,775.6781616210938,0.0368314300325185,0,Hold,0.0,0.0368314300325185,1.0506156872472308,1.063514029737702
2020-04-22,804.2474975585938,-0.0116765910607522,0,Hold,-0.0,-0.0116765910607522,1.0506156872472308,1.0510958113250821
2020-04-23,794.8566284179688,-0.0017206572007484,0,Hold,-0.0,-0.0017206572007484,1.0506156872472308,1.0492872357486491
2020-04-24,793.4889526367188,0.0312966639880565,0,Hold,0.0,0.0312966639880565,1.0506156872472308,1.0821264257928314
2020-04-27,818.322509765625,-0.0212330567397278,0,Hold,-0.0,-0.0212330567397278,1.0506156872472308,1.0591495739944135
2020-04-28,800.947021484375,-0.0045505061604624,0,Hold,-0.0,-0.0045505061604624,1.0506156872472308,1.0543299073331007
2020-04-29,797.3023071289062,0.0248689409118165,0,Hold,0.0,0.0248689409118165,1.0506156872472308,1.0805499755001287
2020-04-30,817.13037109375,-0.0261204475934323,0,Hold,-0.0,-0.0261204475934323,1.0506156872472308,1.052325526492993
2020-05-04,795.7865600585938,-0.0020020452261425,0,Hold,-0.0,-0.0020020452261425,1.0506156872472308,1.0502187231963298
2020-05-05,794.193359375,-0.0064402542133208,0,Hold,-0.0,-0.0064402542133208,1.0506156872472308,1.0434550476393563
2020-05-06,789.0785522460938,-0.0096393459817455,1,Buy,-0.010639345981745499,-0.0096393459817455,1.039437823456758,1.0333968234187618
2020-05-07,781.4723510742188,0.0385300496116614,0,Hold,-0.001,0.0385300496116614,1.0383983856333012,1.07321365429362
2020-05-08,811.58251953125,-0.0135287232397641,0,Hold,-0.0,-0.0135287232397641,1.0383983856333012,1.0586944437875456
2020-05-11,800.6028442382812,-0.0057027186773395,0,Hold,-0.0,-0.0057027186773395,1.0383983856333012,1.0526570072093628
2020-05-12,796.0372314453125,-0.0543810074838175,0,Hold,-0.0,-0.0543810074838175,1.0383983856333012,0.9954124586224176
2020-05-13,752.7479248046875,-0.0163422233415297,0,Hold,-0.0,-0.0163422233415297,1.0383983856333012,0.9791452059066689
2020-05-14,740.4463500976562,0.0123932188613864,0,Hold,0.0,0.0123932188613864,1.0383983856333012,0.9912799667405475
2020-05-15,749.6228637695312,-0.0123723509730356,0,Hold,-0.0,-0.0123723509730356,1.0383983856333012,0.9790155030794945
2020-05-18,740.3482666015625,-0.0055446614167048,0,Hold,-0.0,-0.0055446614167048,1.0383983856333012,0.9735871935932138
2020-05-19,736.2432861328125,0.0094793746958576,0,Hold,0.0,0.0094793746958576,1.0383983856333012,0.9828161914003724
2020-05-20,743.222412109375,-0.000487396029024,0,Hold,-0.0,-0.000487396029024,1.0383983856333012,0.9823371706914232
2020-05-21,742.8601684570312,-0.0049277706447141,1,Buy,-0.0059277706447141,-0.0049277706447141,1.0322429981654258,0.9774964384184786
2020-05-22,739.1995239257812,0.0271350655537983,0,Hold,-0.001,0.0271350655537983,1.0312107551672602,1.0040208683535683
2020-05-26,759.2577514648438,0.0036835355638999,0,Hold,0.0,0.0036835355638999,1.0312107551672602,1.0077192149290464
2020-05-27,762.0545043945312,0.0163103587112762,0,Hold,0.0,0.0163103587112762,1.0312107551672602,1.024155476804785
2020-05-28,774.48388671875,0.0324704329937464,0,Hold,0.0,0.0324704329937464,1.0312107551672602,1.0574102485895531
2020-05-29,799.6317138671875,-0.0203724615045713,0,Hold,-0.0,-0.0203724615045713,1.0312107551672602,1.0358681990056233
2020-06-01,783.3412475585938,-0.009835001822855,0,Hold,-0.0,-0.009835001822855,1.0312107551672602,1.0256804333801655
2020-06-02,775.6370849609375,0.0231038811813435,1,Buy,0.022103881181343498,0.0231038811813435,1.054004515172401,1.0493776322430097
2020-06-03,793.5573120117188,-0.0121180838452493,0,Hold,-0.001,-0.0121180838452493,1.0529505106572286,1.0366611861101598
2020-06-04,783.94091796875,-0.0058007232588254,0,Hold,-0.0,-0.0058007232588254,1.0529505106572286,1.0306478014563691
2020-06-05,779.3934936523438,-0.0152454469343282,0,Hold,-0.0,-0.0152454469343282,1.0529505106572286,1.014935115091284
2020-06-08,767.5112915039062,-0.0168476819506787,0,Hold,-0.0,-0.0168476819506787,1.0529505106572286,0.9978358110716506
2020-06-09,754.5805053710938,-0.0010783749345933,0,Hold,-0.0,-0.0010783749345933,1.0529505106572286,0.9967597699441514
2020-06-10,753.7667846679688,0.0119144449892163,0,Hold,0.0,0.0119144449892163,1.0529505106572286,1.0086356093906148
2020-06-11,762.7474975585938,-0.0067406559490367,1,Buy,-0.0077406559490367,-0.0067406559490367,1.0447999830228685,1.0018367437697657
2020-06-12,757.6060791015625,-0.0058192397445889,0,Hold,-0.001,-0.0058192397445889,1.0437551830398457,0.9960068155728312
2020-06-15,753.1973876953125,-0.0035487544716996,0,Hold,-0.0,-0.0035487544716996,1.0437551830398457,0.9924722319322239
2020-06-16,750.5244750976562,-0.0088086187775752,0,Hold,-0.0,-0.0088086187775752,1.0437551830398457,0.9837299223938037
2020-06-17,743.9133911132812,-0.0011853193031303,0,Hold,-0.0,-0.0011853193031303,1.0437551830398457,0.9825638883277236
2020-06-18,743.0316162109375,-0.005198117601445,0,Hold,-0.0,-0.005198117601445,1.0437551830398457,0.977456405685263
2020-06-19,739.1692504882812,0.0028550315927049,0,Hold,0.0,0.0028550315927049,1.0437551830398457,0.9802470746039863
2020-06-22,741.2796020507812,0.0252558948549315,0,Hold,0.0,0.0252558948549315,1.0437551830398457,1.0050040916520389
2020-06-23,760.0012817382812,0.009638398629731,0,Hold,0.0,0.009638398629731,1.0437551830398457,1.014690721711892
2020-06-24,767.3264770507812,0.0047311153298748,0,Hold,0.0,0.0047311153298748,1.0437551830398457,1.0194913405404649
2020-06-25,770.956787109375,-0.006522735959623,0,Hold,-0.0,-0.006522735959623,1.0437551830398457,1.0128414677129973
2020-06-26,765.9280395507812,0.0028389592289084,0,Hold,0.0,0.0028389592289084,1.0437551830398457,1.0157168833451824
2020-06-29,768.1024780273438,0.0268821608902505,0,Hold,0.0,0.0268821608902505,1.0437551830398457,1.0430215480222114
2020-06-30,788.750732421875,-0.0218695629430316,-1,Sell,0.0208695629430316,-0.0218695629430316,1.0655378975294112,1.0202111226268014
2020-07-01,771.5010986328125,-0.0005655731829863,0,Hold,-0.001,-0.0005655731829863,1.0644723596318817,1.0196341185748592
2020-07-02,771.0647583007812,-0.0055838915549398,0,Hold,-0.0,-0.0055838915549398,1.0644723596318817,1.0139405922310205
2020-07-03,766.7592163085938,0.0063728136164353,1,Buy,0.0053728136164353,0.0063728136164353,1.070191571220031,1.0204022466434468
2020-07-06,771.6456298828125,0.0065706993838787,0,Hold,-0.001,0.0065706993838787,1.0691213796488108,1.0271070030567755
2020-07-07,776.7158813476562,-0.0065248210453905,0,Hold,-0.0,-0.0065248210453905,1.0691213796488108,1.0204053136673625
2020-07-08,771.64794921875,-0.0025560245137897,0,Hold,-0.0,-0.0025560245137897,1.0691213796488108,1.0177971326716275
2020-07-09,769.6755981445312,0.0044154154142246,0,Hold,0.0,0.0044154154142246,1.0691213796488108,1.0222911298197794
2020-07-10,773.0740356445312,0.0073514660653739,0,Hold,0.0,0.0073514660653739,1.0691213796488108,1.0298064683695825
2020-07-13,778.7572631835938,-0.0036003940385098,0,Hold,-0.0,-0.0036003940385098,1.0691213796488108,1.026098759300046
2020-07-14,775.9534301757812,0.0007666035224276,0,Hold,0.0,0.0007666035224276,1.0691213796488108,1.0268853702232839
2020-07-15,776.5482788085938,0.0347097496991071,0,Hold,0.0,0.0347097496991071,1.0691213796488108,1.062528304393409
2020-07-16,803.5020751953125,-0.0151865103461729,0,Hold,-0.0,-0.0151865103461729,1.0691213796488108,1.046392207305637
2020-07-17,791.2996826171875,0.000989613760614,0,Hold,0.0,0.000989613760614,1.0691213796488108,1.047427731432986
2020-07-20,792.082763671875,0.0016581796594778,0,Hold,0.0,0.0016581796594778,1.0691213796488108,1.0491645547920214
2020-07-21,793.3961791992188,-0.00716316474425,1,Buy,-0.008163164744249999,-0.00716316474425,1.0603939656951378,1.0416492162422184
2020-07-22,787.7129516601562,0.0060955119015821,1,Buy,0.0060955119015821,0.0060955119015821,1.0668576097333984,1.0479986014370966
2020-07-23,792.5144653320312,-0.0002636978681676,0,Hold,-0.001,-0.0002636978681676,1.065790752123665,1.047722246440055
2020-07-24,792.3054809570312,0.0057037394193557,0,Hold,0.0,0.0057037394193557,1.065790752123665,1.0536981811176112
2020-07-27,796.8245849609375,-0.0146885058751419,0,Hold,-0.0,-0.0146885058751419,1.065790752123665,1.0382209291936388
2020-07-28,785.1204223632812,-0.029104328687884,-1,Sell,0.028104328687883998,-0.029104328687884,1.0957440857338554,1.0080042060197467
2020-07-29,762.27001953125,-0.0044495041729415,0,Hold,-0.001,-0.0044495041729415,1.0946483416481216,1.0035190870987192
2020-07-30,758.8782958984375,-0.0001088996773385,0,Hold,-0.0,-0.0001088996773385,1.0946483416481216,1.003409804193931
2020-07-31,758.795654296875,0.0001572541036483,0,Hold,0.0,0.0001572541036483,1.0946483416481216,1.0035675945032814
2020-08-03,758.9149780273438,0.0033403401607343,0,Hold,0.0,0.0033403401607343,1.0946483416481216,1.0069198516432123
2020-08-04,761.4500122070312,-0.0046229450983388,0,Hold,-0.0,-0.0046229450983388,1.0946483416481216,1.0022649164506383
2020-08-05,757.9298706054688,0.0105313102682309,0,Hold,0.0,0.0105313102682309,1.0946483416481216,1.0128200792567426
2020-08-06,765.911865234375,0.0066828436411738,1,Buy,0.0056828436411738,0.0066828436411738,1.100869057015778,1.0195885974830567
2020-08-07,771.0303344726562,-0.007317518593419,0,Hold,-0.001,-0.007317518593419,1.0997681879587622,1.0121277389633365
2020-08-10,765.3883056640625,-0.0025770084214491,0,Hold,-0.0,-0.0025770084214491,1.0997681879587622,1.0095194772564458
2020-08-11,763.4158935546875,-0.0049300412878166,0,Hold,-0.0,-0.0049300412878166,1.0997681879587622,1.0045425045527165
2020-08-12,759.6522216796875,-0.0040295217586301,0,Hold,-0.0,-0.0040295217586301,1.0997681879587622,1.0004946786731526
2020-08-13,756.5911865234375,-0.0072537167261348,0,Hold,-0.0,-0.0072537167261348,1.0997681879587622,0.9932373736880522
2020-08-14,751.1030883789062,0.0041701361596018,0,Hold,0.0,0.0041701361596018,1.0997681879587622,0.9973793087751367
2020-08-17,754.2352905273438,0.0080192493706803,0,Hold,0.0,0.0080192493706803,1.0997681879587622,1.0053775421693614
2020-08-18,760.28369140625,-0.0126159154972091,0,Hold,-0.0,-0.0126159154972091,1.0997681879587622,0.992693784054561
2020-08-19,750.6920166015625,-0.0081854812023216,0,Hold,-0.0,-0.0081854812023216,1.0997681879587622,0.9845681077455208
2020-08-20,744.5472412109375,0.0215889250804719,0,Hold,0.0,0.0215889250804719,1.0997681879587622,1.0058238748602608
2020-08-21,760.6212158203125,-0.0050206956850809,0,Hold,-0.0,-0.0050206956850809,1.0997681879587622,1.0007739392717985
2020-08-24,756.8023681640625,-0.0115662388251092,0,Hold,-0.0,-0.0115662388251092,1.0997681879587622,0.9891987488802355
2020-08-25,748.0490112304688,-0.0060258476742274,0,Hold,-0.0,-0.0060258476742274,1.0997681879587622,0.9832379878999469
2020-08-26,743.5413818359375,-0.0047158218453804,0,Hold,-0.0,-0.0047158218453804,1.0997681879587622,0.9786012127174004
2020-08-27,740.0349731445312,-0.0007726355706142,0,Hold,-0.0,-0.0007726355706142,1.0997681879587622,0.9778451106110088
2020-08-28,739.4631958007812,-0.0094216723969934,0,Hold,-0.0,-0.0094216723969934,1.0997681879587622,0.9686321743238301
2020-08-31,732.4962158203125,0.0155082592450199,0,Hold,0.0,0.0155082592450199,1.0997681879587622,0.9836539731963114
2020-09-01,743.85595703125,-0.0126166210564803,0,Hold,-0.0,-0.0126166210564803,1.0997681879587622,0.9712435837657923
2020-09-02,734.4710083007812,0.025086730267062,0,Hold,0.0,0.025086730267062,1.0997681879587622,0.9956089095753395
2020-09-03,752.896484375,-0.0098298757662464,0,Hold,-0.0,-0.0098298757662464,1.0997681879587622,0.9858221976824459
2020-09-04,745.49560546875,0.0105281557531398,1,Buy,0.0095281557531398,0.0105281557531398,1.1102469505459815,0.9962010873245494
2020-09-07,753.3442993164062,-0.0168866965523929,0,Hold,-0.001,-0.0168866965523929,1.1091367035954356,0.9793785418577358
2020-09-08,740.622802734375,0.0115336905996885,0,Hold,0.0,0.0115336905996885,1.1091367035954356,0.990674390939497
2020-09-09,749.1649169921875,0.0066330365564912,1,Buy,0.0056330365564912,0.0066330365564912,1.1153845111929348,0.9972455703901785
2020-09-10,754.1341552734375,-0.0058066967126355,0,Hold,-0.001,-0.0058066967126355,1.114269126681742,0.9914548678149036
2020-09-11,749.755126953125,-0.0148266181959799,0,Hold,-0.0,-0.0148266181959799,1.114269126681742,0.9767549450312663
2020-09-14,738.6387939453125,-0.0026330667571872,0,Hold,-0.0,-0.0026330667571872,1.114269126681742,0.9741830840555862
2020-09-15,736.6939086914062,0.0097780504098055,0,Hold,0.0,0.0097780504098055,1.114269126681742,0.9837086953598615
2020-09-16,743.8973388671875,-0.0047197188975989,0,Hold,-0.0,-0.0047197188975989,1.114269126681742,0.9790658668406391
2020-09-17,740.3863525390625,-0.0021277788448776,0,Hold,-0.0,-0.0021277788448776,1.114269126681742,0.9769826312014339
2020-09-18,738.8109741210938,-0.0407967861022997,0,Hold,-0.0,-0.0407967861022997,1.114269126681742,0.937124879770647
2020-09-21,708.6698608398438,-0.0150025230717448,0,Hold,-0.0,-0.0150025230717448,1.114269126681742,0.9230656421407818
2020-09-22,698.0380249023438,0.0109742752579315,0,Hold,0.0,0.0109742752579315,1.114269126681742,0.9331956185787741
2020-09-23,705.698486328125,-0.0069764621916796,0,Hold,-0.0,-0.0069764621916796,1.114269126681742,0.9266852146283182
2020-09-24,700.7752075195312,0.0313229951380049,0,Hold,0.0,0.0313229951380049,1.114269126681742,0.9557117711005821
2020-09-25,722.7255859375,-0.001080470657545,0,Hold,-0.0,-0.001080470657545,1.114269126681742,0.9546791525748376
2020-09-28,721.9447021484375,-0.0062944578369479,0,Hold,-0.0,-0.0062944578369479,1.114269126681742,0.9486699649011421
2020-09-29,717.4004516601562,0.0190642433325685,0,Hold,0.0,0.0190642433325685,1.114269126681742,0.9667556399543167
2020-09-30,731.0771484375,0.0051418571163321,0,Hold,0.0,0.0051418571163321,1.114269126681742,0.9717265593213701
2020-10-01,734.8362426757812,0.0020405235840488,0,Hold,0.0,0.0020405235840488,1.114269126681742,0.9737093902829119
2020-10-05,736.335693359375,-0.0097485735391976,0,Hold,-0.0,-0.0097485735391976,1.114269126681742,0.9642171126859317
2020-10-06,729.157470703125,0.0149620190522492,0,Hold,0.0,0.0149620190522492,1.114269126681742,0.9786437474964433
2020-10-07,740.067138671875,0.0118030458728308,0,Hold,0.0,0.0118030458728308,1.114269126681742,0.990194724541303
2020-10-08,748.8021850585938,-0.0165902982261302,0,Hold,-0.0,-0.0165902982261302,1.114269126681742,0.9737670987592218
2020-10-09,736.3793334960938,-0.0082264670088013,0,Hold,-0.0,-0.0082264670088013,1.114269126681742,0.965756435847023
2020-10-12,730.321533203125,-0.0144129983415774,0,Hold,-0.0,-0.0144129983415774,1.114269126681742,0.9518369899387922
2020-10-13,719.79541015625,3.2222155139649544e-06,0,Hold,0.0,3.2222155139649544e-06,1.114269126681742,0.9518400569627079
2020-10-14,719.7977294921875,-0.0044854791325755,0,Hold,-0.0,-0.0044854791325755,1.114269126681742,0.9475705982496523
2020-10-15,716.569091796875,-0.0110554546114279,0,Hold,-0.0,-0.0110554546114279,1.114269126681742,0.9370947745095797
2020-10-16,708.6470947265625,0.0429607783454835,0,Hold,0.0,0.0429607783454835,1.114269126681742,0.9773530954059966
2020-10-19,739.0911254882812,0.0099048918642405,0,Hold,0.0,0.0099048918642405,1.114269126681742,0.9870336721291738
2020-10-20,746.4117431640625,-0.0136408647819442,0,Hold,-0.0,-0.0136408647819442,1.114269126681742,0.973569679272434
2020-10-21,736.2300415039062,-0.007572958367382,0,Hold,-0.0,-0.007572958367382,1.114269126681742,0.9661968766235584
2020-10-22,730.6546020507812,-0.0027655898043988,0,Hold,-0.0,-0.0027655898043988,1.114269126681742,0.9635247723925263
2020-10-23,728.6339111328125,0.0248275707245253,0,Hold,0.0,0.0248275707245253,1.114269126681742,0.9874467518239339
2020-10-26,746.72412109375,0.0596886073350331,0,Hold,0.0,0.0596886073350331,1.114269126681742,1.0463860732578065
2020-10-27,791.2950439453125,-0.0064246595608433,0,Hold,-0.0,-0.0064246595608433,1.114269126681742,1.0396633989679176
2020-10-28,786.2112426757812,-0.006685823658121,0,Hold,-0.0,-0.006685823658121,1.114269126681742,1.0327123928186155
2020-10-29,780.9547729492188,0.0172489400877502,0,Hold,0.0,0.0172489400877502,1.114269126681742,1.050525587010221
2020-10-30,794.4254150390625,-0.0027182209773825,0,Hold,-0.0,-0.0027182209773825,1.114269126681742,1.0476700263223329
2020-11-02,792.2659912109375,-0.0129975873014307,0,Hold,-0.0,-0.0129975873014307,1.114269126681742,1.0340528436921161
2020-11-03,781.9684448242188,0.0061922742765228,1,Buy,0.0051922742765228,0.0061922742765228,1.120054717605335,1.0404559825166761
2020-11-04,786.8106079101562,0.0131904906522752,0,Hold,-0.001,0.0131904906522752,1.1189346628877297,1.0541801074281663
2020-11-05,797.1890258789062,-0.012464221168971,0,Hold,-0.0,-0.012464221168971,1.1189346628877297,1.041040573417252
2020-11-06,787.252685546875,0.0191306669660331,0,Hold,0.0,0.0191306669660331,1.1189346628877297,1.0609563739254257
2020-11-09,802.3133544921875,-0.041959887416621,0,Hold,-0.0,-0.041959887416621,1.1189346628877297,1.0164387639215684
2020-11-10,768.6483764648438,0.0055917579932878,0,Hold,0.0,0.0055917579932878,1.1189346628877297,1.0221224435044145
2020-11-11,772.9464721679688,0.0012575850119491,0,Hold,0.0,0.0012575850119491,1.1189346628877297,1.0234078493697425
2020-11-12,773.9185180664062,0.0064030569372062,0,Hold,0.0,0.0064030569372062,1.1189346628877297,1.0299607880992407
2020-11-13,778.8739624023438,0.0007429627184112,0,Hold,0.0,0.0007429627184112,1.1189346628877297,1.030726010566224
2020-11-14,779.45263671875,0.0085935204680267,0,Hold,0.0,0.0085935204680267,1.1189346628877297,1.0395835756349523
2020-11-17,786.15087890625,-0.0064918539139162,0,Hold,-0.0,-0.0064918539139162,1.1189346628877297,1.0328347509306235
2020-11-18,781.0473022460938,0.0036481340197718,0,Hold,0.0,0.0036481340197718,1.1189346628877297,1.0366026705222962
2020-11-19,783.8966674804688,0.0310761285809644,0,Hold,0.0,0.0310761285809644,1.1189346628877297,1.068816268398818
2020-11-20,808.2571411132812,0.0186708159382471,-1,Sell,-0.0196708159382471,0.0186708159382471,1.0969243050871407,1.0887719402178966
2020-11-23,823.3479614257812,-0.0061169483487923,0,Hold,-0.001,-0.0061169483487923,1.0958273807820536,1.0821119784959694
2020-11-24,818.3115844726562,-0.0089040104296066,0,Hold,-0.0,-0.0089040104296066,1.0958273807820536,1.072476842153439
2020-11-25,811.0253295898438,0.0126567608171652,0,Hold,0.0,0.0126567608171652,1.0958273807820536,1.0860509250265238
2020-11-26,821.290283203125,0.0082855108717139,0,Hold,0.0,0.0082855108717139,1.0958273807820536,1.095049411773066
2020-11-27,828.0950927734375,-0.0263179463291348,0,Hold,-0.0,-0.0263179463291348,1.0958273807820536,1.066229960126272
2020-12-01,806.3013305664062,-0.0087093231785373,0,Hold,-0.0,-0.0087093231785373,1.0958273807820536,1.0569438188208933
2020-12-02,799.2789916992188,0.0130717022719526,0,Hold,0.0,0.0130717022719526,1.0958273807820536,1.0707598737387007
2020-12-03,809.7269287109375,0.0192399449865172,0,Hold,0.0,0.0192399449865172,1.0958273807820536,1.0913612348032036
2020-12-04,825.3060302734375,-0.0149281006231856,0,Hold,-0.0,-0.0149281006231856,1.0958273807820536,1.0750692844738172
2020-12-07,812.9857788085938,-0.0024542117584596,0,Hold,-0.0,-0.0024542117584596,1.0958273807820536,1.0724308367947029
2020-12-08,810.9905395507812,0.0028369260831553,0,Hold,0.0,0.0028369260831553,1.0958273807820536,1.075473243807986
2020-12-09,813.291259765625,0.0445980942237442,1,Buy,0.0435980942237442,0.0445980942237442,1.1436033661823484,1.1234373008704504
2020-12-10,849.5625,0.002637214467005,0,Hold,-0.001,0.002637214467005,1.1424597628161661,1.126400045973079
2020-12-11,851.802978515625,0.0103634008171431,0,Hold,0.0,0.0103634008171431,1.1424597628161661,1.1380733811299464
2020-12-14,860.6305541992188,-0.021616926009592,0,Hold,-0.0,-0.021616926009592,1.1424597628161661,1.1134717330565742
2020-12-15,842.0263671875,0.0073418934513211,0,Hold,0.0,0.0073418934513211,1.1424597628161661,1.1216467238817336
2020-12-16,848.2084350585938,-0.000987763803346,0,Hold,-0.0,-0.000987763803346,1.1424597628161661,1.1205388018477416
2020-12-17,847.37060546875,0.0031357052923939,0,Hold,0.0,0.0031357052923939,1.1424597628161661,1.1240524812990282
2020-12-18,850.0277099609375,-0.009265983545171,0,Hold,-0.0,-0.009265983545171,1.1424597628161661,1.1136370295034028
2020-12-21,842.1513671875,0.0198403978371057,0,Hold,0.0,0.0198403978371057,1.1424597628161661,1.135732031214883
2020-12-22,858.8599853515625,0.0096557866141655,0,Hold,0.0,0.0096557866141655,1.1424597628161661,1.1466984173591668
2020-12-23,867.1529541015625,-0.0088801397916048,0,Hold,-0.0,-0.0088801397916048,1.1424597628161661,1.1365155751142053
2020-12-24,859.4525146484375,0.0016697357553685,0,Hold,0.0,0.0016697357553685,1.1424597628161661,1.1384132558065068
2020-12-28,860.8875732421875,-0.0179972295920631,0,Hold,-0.0,-0.0179972295920631,1.1424597628161661,1.117924971071109
2020-12-29,845.3939819335938,0.006384550934648,0,Hold,0.0,0.006384550934648,1.1424597628161661,1.1250624199900274
2020-12-30,850.7914428710938,0.0005985924611928,0,Hold,0.0,0.0005985924611928,1.1424597628161661,1.1257358738730048
2020-12-31,851.3007202148438,0.0032869909621728,1,Buy,0.0022869909621728,0.0032869909621728,1.1450725579683727,1.129436157516219
2021-01-01,854.0989379882812,-0.003942886001036,0,Hold,-0.001,-0.003942886001036,1.1439274854104042,1.1249829195016845
2021-01-04,850.7313232421875,0.0098107513483272,0,Hold,0.0,0.0098107513483272,1.1439274854104042,1.1360198471960308
2021-01-05,859.07763671875,-0.0023171370093401,-1,Sell,0.0013171370093400998,-0.0023171370093401,1.1454341946374396,1.1333875335647479
2021-01-06,857.0870361328125,-0.0209529433262448,0,Hold,-0.001,-0.0209529433262448,1.144288760442802,1.1096397288072934
2021-01-07,839.1285400390625,0.0098718516248066,0,Hold,0.0,0.0098718516248066,1.144288760442802,1.1205939275670698
